epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.05,0,,,,,,,
0,,49,,0.006306313443928957,,,,,
0,,99,,0.007449689321219921,,,,,
0,,128,,,0.020837880671024323,1.8492710590362549,0.0252327099442482,1.600034236907959,0.01120646670460701
0,,128,0.006561104208230972,,,,,,
,0.05,129,,,,,,,
1,,149,,0.00793300662189722,,,,,
1,,199,,0.006779552903026342,,,,,
1,,249,,0.011158397421240807,,,,,
1,,257,,,0.020184876397252083,1.290218710899353,0.024779966101050377,1.7191245555877686,0.011767883785068989
1,,257,0.005965271033346653,,,,,,
,0.05,258,,,,,,,
2,,299,,0.004672312643378973,,,,,
2,,349,,0.005180984269827604,,,,,
2,,386,,,0.02005387656390667,1.4346520900726318,0.024602074176073074,1.7078871726989746,0.011317922733724117
2,,386,0.005912242457270622,,,,,,
,0.05,387,,,,,,,
3,,399,,0.009273356758058071,,,,,
3,,449,,0.004899109713733196,,,,,
3,,499,,0.006162841338664293,,,,,
3,,515,,,0.018705032765865326,1.538532018661499,0.02412615530192852,1.4538542032241821,0.010730253532528877
3,,515,0.005969182122498751,,,,,,
,0.05,516,,,,,,,
4,,549,,0.0032093769405037165,,,,,
4,,599,,0.0052301655523478985,,,,,
4,,644,,,0.01978723518550396,1.4988704919815063,0.024393994361162186,1.654125690460205,0.01119851041585207
4,,644,0.005977867171168327,,,,,,
,0.05,645,,,,,,,
5,,649,,0.00470946729183197,,,,,
5,,699,,0.009035332128405571,,,,,
5,,749,,0.004038411192595959,,,,,
5,,773,,,0.019648373126983643,2.690232276916504,0.025954028591513634,1.3456882238388062,0.01150214858353138
5,,773,0.0059432522393763065,,,,,,
,0.05,774,,,,,,,
6,,799,,0.0054777334444224834,,,,,
6,,849,,0.00526880007237196,,,,,
6,,899,,0.005252616014331579,,,,,
6,,902,,,0.02106112614274025,2.0515732765197754,0.025426385924220085,1.5754716396331787,0.011420409195125103
6,,902,0.005905131343752146,,,,,,
,0.05,903,,,,,,,
7,,949,,0.0035528428852558136,,,,,
7,,999,,0.00567345367744565,,,,,
7,,1031,,,0.020491471514105797,1.4738080501556396,0.025002319365739822,1.676374077796936,0.01087474450469017
7,,1031,0.00599728524684906,,,,,,
,0.05,1032,,,,,,,
8,,1049,,0.004525627009570599,,,,,
8,,1099,,0.005212497431784868,,,,,
8,,1149,,0.004171368665993214,,,,,
8,,1160,,,0.021577885374426842,2.454782724380493,0.025906965136528015,1.5393834114074707,0.01145706232637167
8,,1160,0.006049601826816797,,,,,,
,0.025,1161,,,,,,,
9,,1199,,0.010323707945644855,,,,,
9,,1249,,0.004736056551337242,,,,,
9,,1289,,,0.020135318860411644,1.396238088607788,0.02495618909597397,1.659099817276001,0.011550132185220718
9,,1289,0.0058927349746227264,,,,,,
,0.025,1290,,,,,,,
10,,1299,,0.004856541752815247,,,,,
10,,1349,,0.004269369412213564,,,,,
10,,1399,,0.005115927197039127,,,,,
10,,1418,,,0.019870299845933914,1.0780532360076904,0.024570655077695847,1.7967127561569214,0.011216570623219013
10,,1418,0.00585838733240962,,,,,,
,0.025,1419,,,,,,,
11,,1449,,0.004048985429108143,,,,,
11,,1499,,0.006817540619522333,,,,,
11,,1547,,,0.01973724737763405,1.1826457977294922,0.024550605565309525,1.8119120597839355,0.010789121501147747
11,,1547,0.00582575099542737,,,,,,
,0.025,1548,,,,,,,
12,,1549,,0.007787126116454601,,,,,
12,,1599,,0.005481495056301355,,,,,
12,,1649,,0.006205627229064703,,,,,
12,,1676,,,0.020035194233059883,1.2135300636291504,0.024718977510929108,1.7171297073364258,0.011201776564121246
12,,1676,0.005831281188875437,,,,,,
,0.025,1677,,,,,,,
13,,1699,,0.004818027839064598,,,,,
13,,1749,,0.008124414831399918,,,,,
13,,1799,,0.004027807153761387,,,,,
13,,1805,,,0.0196367260068655,1.0359160900115967,0.024418095126748085,1.7731359004974365,0.010939804837107658
13,,1805,0.005868837237358093,,,,,,
