epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.03,0,,,,,,,
0,,49,,0.012274974025785923,,,,,
0,,99,,0.012749283574521542,,,,,
0,,149,,0.0110421571880579,,,,,
0,,199,,0.010470014065504074,,,,,
0,,249,,0.014689430594444275,,,,,
0,,299,,0.011423461139202118,,,,,
0,,349,,0.01302630826830864,,,,,
0,,399,,0.013894893229007721,,,,,
0,,449,,0.018250660970807076,,,,,
0,,499,,0.008934875018894672,,,,,
0,,549,,0.015111311338841915,,,,,
0,,599,,0.009642066434025764,,,,,
0,,646,,,0.016371851786971092,1.001166820526123,0.02126823179423809,1.991411566734314,0.01637028530240059
0,,646,0.01382994931191206,,,,,,
,0.03,647,,,,,,,
1,,649,,0.0139197688549757,,,,,
1,,699,,0.017094328999519348,,,,,
1,,749,,0.014775548130273819,,,,,
1,,799,,0.018739232793450356,,,,,
1,,849,,0.011243832297623158,,,,,
1,,899,,0.01604459434747696,,,,,
1,,949,,0.014949912205338478,,,,,
1,,999,,0.01891324110329151,,,,,
1,,1049,,0.013103384524583817,,,,,
1,,1099,,0.015168864279985428,,,,,
1,,1149,,0.015593930147588253,,,,,
1,,1199,,0.013420391827821732,,,,,
1,,1249,,0.010315749794244766,,,,,
1,,1293,,,0.016371801495552063,1.0011227130889893,0.02126823365688324,1.9917727708816528,0.016369208693504333
1,,1293,0.013440045528113842,,,,,,
,0.03,1294,,,,,,,
2,,1299,,0.013429384678602219,,,,,
2,,1349,,0.018504800274968147,,,,,
2,,1399,,0.01653408072888851,,,,,
2,,1449,,0.01684529334306717,,,,,
2,,1499,,0.010323304682970047,,,,,
2,,1549,,0.019773127511143684,,,,,
2,,1599,,0.012309837155044079,,,,,
2,,1649,,0.014011040329933167,,,,,
2,,1699,,0.012444311752915382,,,,,
2,,1749,,0.013976775109767914,,,,,
2,,1799,,0.013748827390372753,,,,,
2,,1849,,0.015342097729444504,,,,,
2,,1899,,0.016468051820993423,,,,,
2,,1940,,,0.016370678320527077,1.0001529455184937,0.021268265321850777,1.9991730451583862,0.016370577737689018
2,,1940,0.013550350442528725,,,,,,
,0.03,1941,,,,,,,
3,,1949,,0.012159720994532108,,,,,
3,,1999,,0.012244205921888351,,,,,
3,,2049,,0.012547541409730911,,,,,
3,,2099,,0.011831643059849739,,,,,
3,,2149,,0.013171345926821232,,,,,
3,,2199,,0.010282858274877071,,,,,
3,,2249,,0.013657470233738422,,,,,
3,,2299,,0.013110058382153511,,,,,
3,,2349,,0.01685030199587345,,,,,
3,,2399,,0.012590184807777405,,,,,
3,,2449,,0.012776088900864124,,,,,
3,,2499,,0.01364123821258545,,,,,
3,,2549,,0.009758218191564083,,,,,
3,,2587,,,0.016370678320527077,1.000152349472046,0.021268265321850777,1.9991779327392578,0.016370577737689018
3,,2587,0.013440771959722042,,,,,,
,0.03,2588,,,,,,,
4,,2599,,0.011991205625236034,,,,,
4,,2649,,0.012478649616241455,,,,,
4,,2699,,0.012995686382055283,,,,,
4,,2749,,0.01463474240154028,,,,,
4,,2799,,0.012175703421235085,,,,,
4,,2849,,0.013108199462294579,,,,,
4,,2899,,0.012451165355741978,,,,,
4,,2949,,0.011355031281709671,,,,,
4,,2999,,0.0109556270763278,,,,,
4,,3049,,0.011259561404585838,,,,,
4,,3099,,0.012994586490094662,,,,,
4,,3149,,0.015557605773210526,,,,,
4,,3199,,0.012250862084329128,,,,,
4,,3234,,,0.016370678320527077,1.0001507997512817,0.021268267184495926,1.9991860389709473,0.01637057587504387
4,,3234,0.013439967297017574,,,,,,
,0.03,3235,,,,,,,
5,,3249,,0.01300282683223486,,,,,
5,,3299,,0.012712878175079823,,,,,
5,,3349,,0.013818883337080479,,,,,
5,,3399,,0.011540578678250313,,,,,
5,,3449,,0.0103727076202631,,,,,
5,,3499,,0.017672134563326836,,,,,
5,,3549,,0.01202838122844696,,,,,
5,,3599,,0.009993423707783222,,,,,
5,,3649,,0.011547178961336613,,,,,
5,,3699,,0.012841444462537766,,,,,
5,,3749,,0.012180882506072521,,,,,
5,,3799,,0.01287752203643322,,,,,
